timestamp,demand,is_anomaly
2021-01-06 10:00:00,1309.17,False
2021-01-06 11:00:00,1209.54,False
2021-01-06 12:00:00,1180.12,False
2021-01-06 13:00:00,1070.98,False
2021-01-06 14:00:00,976.76,False
2021-01-06 15:00:00,969.54,False
2021-01-06 16:00:00,1620.49,True
2021-01-06 17:00:00,1063.88,False
2021-01-06 18:00:00,1121.0,False
2021-01-06 19:00:00,1144.08,False
2021-01-06 20:00:00,1023.54,False
2021-01-06 21:00:00,892.5,False
2021-01-06 22:00:00,737.35,False
2021-01-06 23:00:00,679.38,False
2021-01-07 00:00:00,538.45,False
2021-01-07 01:00:00,487.4,False
2021-01-07 02:00:00,484.68,False
2021-01-07 03:00:00,573.3,False
2021-01-07 04:00:00,744.85,False
2021-01-07 05:00:00,889.94,False
2021-01-07 06:00:00,1058.12,False
2021-01-07 07:00:00,1182.66,False
2021-01-07 08:00:00,1262.65,False
2021-01-07 09:00:00,1333.64,False
2021-01-07 10:00:00,1321.09,False
2021-01-07 11:00:00,1305.72,False
2021-01-07 12:00:00,1666.82,True
2021-01-07 13:00:00,1108.97,False
2021-01-07 14:00:00,1007.75,False
2021-01-07 15:00:00,966.31,False
2021-01-07 16:00:00,983.98,False
2021-01-07 17:00:00,1018.83,False
2021-01-07 18:00:00,1126.8,False
2021-01-07 19:00:00,1033.87,False
2021-01-07 20:00:00,1038.11,False
2021-01-07 21:00:00,896.95,False
2021-01-07 22:00:00,831.11,False
2021-01-07 23:00:00,684.74,False
2021-01-08 00:00:00,559.99,False
2021-01-08 01:00:00,500.49,False
2021-01-08 02:00:00,485.25,False
2021-01-08 03:00:00,592.75,False
2021-01-08 04:00:00,701.06,False
2021-01-08 05:00:00,850.3,False
2021-01-08 06:00:00,1026.38,False
2021-01-08 07:00:00,1220.76,False
2021-01-08 08:00:00,1362.11,False
2021-01-08 09:00:00,1354.88,False
2021-01-08 10:00:00,1320.99,False
2021-01-08 11:00:00,1263.1,False
2021-01-08 12:00:00,1203.94,False
2021-01-08 13:00:00,1087.92,False
2021-01-08 14:00:00,1012.25,False
2021-01-08 15:00:00,1036.89,False
2021-01-08 16:00:00,1027.64,False
2021-01-08 17:00:00,1088.5,False
2021-01-08 18:00:00,1070.29,False
2021-01-08 19:00:00,1023.62,False
2021-01-08 20:00:00,973.76,False
2021-01-08 21:00:00,975.41,False
2021-01-08 22:00:00,856.71,False
2021-01-08 23:00:00,669.65,False
2021-01-09 00:00:00,475.03,False
2021-01-09 01:00:00,467.39,False
2021-01-09 02:00:00,393.52,False
2021-01-09 03:00:00,474.37,False
2021-01-09 04:00:00,655.85,False
2021-01-09 05:00:00,797.07,False
2021-01-09 06:00:00,986.41,False
2021-01-09 07:00:00,1132.51,False
2021-01-09 08:00:00,1246.7,False
2021-01-09 09:00:00,1314.14,False
2021-01-09 10:00:00,1249.11,False
2021-01-09 11:00:00,1195.69,False
2021-01-09 12:00:00,1025.09,False
2021-01-09 13:00:00,1001.71,False
2021-01-09 14:00:00,921.12,False
2021-01-09 15:00:00,888.98,False
2021-01-09 16:00:00,910.27,False
2021-01-09 17:00:00,954.25,False
2021-01-09 18:00:00,1014.11,False
2021-01-09 19:00:00,942.4,False
2021-01-09 20:00:00,937.56,False
2021-01-09 21:00:00,833.19,False
2021-01-09 22:00:00,717.01,False
2021-01-09 23:00:00,626.96,False
2021-01-10 00:00:00,504.51,False
2021-01-10 01:00:00,465.51,False
2021-01-10 02:00:00,423.93,False
2021-01-10 03:00:00,482.16,False
2021-01-10 04:00:00,631.67,False
2021-01-10 05:00:00,818.02,False
2021-01-10 06:00:00,993.69,False
2021-01-10 07:00:00,1106.72,False
2021-01-10 08:00:00,1241.12,False
2021-01-10 09:00:00,1280.6,False
2021-01-10 10:00:00,1323.75,False
2021-01-10 11:00:00,1234.51,False
2021-01-10 12:00:00,1062.83,False
2021-01-10 13:00:00,996.39,False
2021-01-10 14:00:00,904.35,False
2021-01-10 15:00:00,1409.65,True
2021-01-10 16:00:00,947.92,False
2021-01-10 17:00:00,1002.28,False
2021-01-10 18:00:00,966.59,False
2021-01-10 19:00:00,964.41,False
2021-01-10 20:00:00,874.06,False
2021-01-10 21:00:00,844.68,False
2021-01-10 22:00:00,696.81,False
2021-01-10 23:00:00,582.83,False
2021-01-11 00:00:00,543.89,False
2021-01-11 01:00:00,504.39,False
2021-01-11 02:00:00,457.66,False
2021-01-11 03:00:00,540.86,False
2021-01-11 04:00:00,784.09,False
2021-01-11 05:00:00,853.95,False
2021-01-11 06:00:00,1037.32,False
2021-01-11 07:00:00,1276.19,False
2021-01-11 08:00:00,1407.39,False
2021-01-11 09:00:00,1320.43,False
2021-01-11 10:00:00,1319.01,False
2021-01-11 11:00:00,1270.28,False
2021-01-11 12:00:00,1222.12,False
2021-01-11 13:00:00,1057.23,False
2021-01-11 14:00:00,1022.72,False
2021-01-11 15:00:00,1032.53,False
2021-01-11 16:00:00,1033.33,False
2021-01-11 17:00:00,1036.65,False
2021-01-11 18:00:00,1066.28,False
2021-01-11 19:00:00,1024.61,False
2021-01-11 20:00:00,1013.16,False
2021-01-11 21:00:00,923.39,False
2021-01-11 22:00:00,817.48,False
2021-01-11 23:00:00,663.89,False
2021-01-12 00:00:00,586.16,False
2021-01-12 01:00:00,539.42,False
2021-01-12 02:00:00,516.88,False
2021-01-12 03:00:00,597.25,False
2021-01-12 04:00:00,723.63,False
2021-01-12 05:00:00,894.4,False
2021-01-12 06:00:00,1050.4,False
2021-01-12 07:00:00,1232.4,False
2021-01-12 08:00:00,1319.14,False
2021-01-12 09:00:00,1420.2,False
2021-01-12 10:00:00,1379.08,False
2021-01-12 11:00:00,1273.43,False
2021-01-12 12:00:00,1149.19,False
2021-01-12 13:00:00,1055.29,False
2021-01-12 14:00:00,1067.64,False
2021-01-12 15:00:00,1018.91,False
2021-01-12 16:00:00,1036.51,False
2021-01-12 17:00:00,997.42,False
2021-01-12 18:00:00,1099.94,False
2021-01-12 19:00:00,1081.32,False
2021-01-12 20:00:00,988.82,False
2021-01-12 21:00:00,919.06,False
2021-01-12 22:00:00,820.25,False
2021-01-12 23:00:00,683.94,False
2021-01-13 00:00:00,565.07,False
2021-01-13 01:00:00,507.75,False
2021-01-13 02:00:00,506.48,False
2021-01-13 03:00:00,593.09,False
2021-01-13 04:00:00,768.0,False
2021-01-13 05:00:00,819.22,False
2021-01-13 06:00:00,1066.76,False
2021-01-13 07:00:00,1230.02,False
2021-01-13 08:00:00,1332.76,False
2021-01-13 09:00:00,1348.07,False
2021-01-13 10:00:00,1281.0,False
2021-01-13 11:00:00,1273.52,False
2021-01-13 12:00:00,1225.73,False
2021-01-13 13:00:00,1044.47,False
2021-01-13 14:00:00,1059.64,False
2021-01-13 15:00:00,1002.99,False
2021-01-13 16:00:00,1022.09,False
2021-01-13 17:00:00,1019.99,False
2021-01-13 18:00:00,1063.91,False
2021-01-13 19:00:00,1108.51,False
2021-01-13 20:00:00,1041.43,False
2021-01-13 21:00:00,987.0,False
2021-01-13 22:00:00,849.48,False
2021-01-13 23:00:00,697.36,False
2021-01-14 00:00:00,627.97,False
2021-01-14 01:00:00,525.84,False
2021-01-14 02:00:00,540.69,False
2021-01-14 03:00:00,581.43,False
2021-01-14 04:00:00,727.67,False
2021-01-14 05:00:00,877.11,False
2021-01-14 06:00:00,1105.37,False
2021-01-14 07:00:00,1191.19,False
2021-01-14 08:00:00,1349.16,False
2021-01-14 09:00:00,1355.32,False
2021-01-14 10:00:00,1370.65,False
2021-01-14 11:00:00,1288.01,False
2021-01-14 12:00:00,1230.34,False
2021-01-14 13:00:00,1114.22,False
2021-01-14 14:00:00,988.37,False
2021-01-14 15:00:00,1012.65,False
2021-01-14 16:00:00,990.58,False
2021-01-14 17:00:00,1037.84,False
2021-01-14 18:00:00,1121.09,False
2021-01-14 19:00:00,1090.44,False
2021-01-14 20:00:00,1004.79,False
2021-01-14 21:00:00,906.43,False
2021-01-14 22:00:00,816.95,False
2021-01-14 23:00:00,1249.5,True
2021-01-15 00:00:00,557.32,False
2021-01-15 01:00:00,523.84,False
2021-01-15 02:00:00,552.32,False
2021-01-15 03:00:00,610.4,False
2021-01-15 04:00:00,658.74,False
2021-01-15 05:00:00,908.97,False
2021-01-15 06:00:00,1079.65,False
2021-01-15 07:00:00,1240.76,False
2021-01-15 08:00:00,1375.99,False
2021-01-15 09:00:00,1300.94,False
2021-01-15 10:00:00,1319.58,False
2021-01-15 11:00:00,1285.02,False
2021-01-15 12:00:00,1130.07,False
2021-01-15 13:00:00,1138.38,False
2021-01-15 14:00:00,1048.39,False
2021-01-15 15:00:00,1041.86,False
2021-01-15 16:00:00,1010.42,False
2021-01-15 17:00:00,1079.61,False
2021-01-15 18:00:00,1109.61,False
2021-01-15 19:00:00,1080.11,False
2021-01-15 20:00:00,1034.6,False
2021-01-15 21:00:00,946.76,False
2021-01-15 22:00:00,791.87,False
2021-01-15 23:00:00,683.38,False
2021-01-16 00:00:00,494.68,False
2021-01-16 01:00:00,447.78,False
2021-01-16 02:00:00,469.45,False
2021-01-16 03:00:00,482.17,False
2021-01-16 04:00:00,645.52,False
2021-01-16 05:00:00,866.08,False
2021-01-16 06:00:00,976.98,False
2021-01-16 07:00:00,1125.47,False
2021-01-16 08:00:00,1255.37,False
2021-01-16 09:00:00,1309.97,False
2021-01-16 10:00:00,1259.46,False
2021-01-16 11:00:00,1228.96,False
2021-01-16 12:00:00,1125.02,False
2021-01-16 13:00:00,1041.15,False
2021-01-16 14:00:00,975.76,False
2021-01-16 15:00:00,1008.09,False
2021-01-16 16:00:00,943.19,False
2021-01-16 17:00:00,916.89,False
2021-01-16 18:00:00,1047.48,False
2021-01-16 19:00:00,981.19,False
2021-01-16 20:00:00,952.6,False
2021-01-16 21:00:00,899.73,False
2021-01-16 22:00:00,691.5,False
2021-01-16 23:00:00,572.05,False
2021-01-17 00:00:00,453.0,False
2021-01-17 01:00:00,414.24,False
2021-01-17 02:00:00,454.43,False
2021-01-17 03:00:00,531.45,False
2021-01-17 04:00:00,659.35,False
2021-01-17 05:00:00,781.04,False
2021-01-17 06:00:00,931.77,False
2021-01-17 07:00:00,1153.56,False
2021-01-17 08:00:00,1236.93,False
2021-01-17 09:00:00,1300.21,False
2021-01-17 10:00:00,1281.96,False
2021-01-17 11:00:00,1195.03,False
2021-01-17 12:00:00,1123.91,False
2021-01-17 13:00:00,1024.56,False
2021-01-17 14:00:00,976.83,False
2021-01-17 15:00:00,918.91,False
2021-01-17 16:00:00,945.74,False
2021-01-17 17:00:00,984.69,False
2021-01-17 18:00:00,1025.76,False
2021-01-17 19:00:00,984.9,False
2021-01-17 20:00:00,966.79,False
2021-01-17 21:00:00,854.26,False
2021-01-17 22:00:00,737.83,False
2021-01-17 23:00:00,636.28,False
2021-01-18 00:00:00,523.03,False
2021-01-18 01:00:00,480.95,False
2021-01-18 02:00:00,478.56,False
2021-01-18 03:00:00,527.49,False
2021-01-18 04:00:00,712.5,False
2021-01-18 05:00:00,927.69,False
2021-01-18 06:00:00,1074.31,False
2021-01-18 07:00:00,1239.65,False
2021-01-18 08:00:00,1365.54,False
2021-01-18 09:00:00,1408.04,False
2021-01-18 10:00:00,1340.61,False
2021-01-18 11:00:00,1313.27,False
2021-01-18 12:00:00,1185.65,False
2021-01-18 13:00:00,1074.35,False
2021-01-18 14:00:00,1024.88,False
2021-01-18 15:00:00,977.42,False
2021-01-18 16:00:00,1006.27,False
2021-01-18 17:00:00,1049.82,False
2021-01-18 18:00:00,1107.03,False
2021-01-18 19:00:00,1130.11,False
2021-01-18 20:00:00,991.47,False
2021-01-18 21:00:00,955.8,False
2021-01-18 22:00:00,791.92,False
2021-01-18 23:00:00,707.42,False
2021-01-19 00:00:00,580.66,False
2021-01-19 01:00:00,466.69,False
2021-01-19 02:00:00,552.65,False
2021-01-19 03:00:00,581.12,False
2021-01-19 04:00:00,718.6,False
2021-01-19 05:00:00,874.88,False
2021-01-19 06:00:00,1065.0,False
2021-01-19 07:00:00,1248.32,False
2021-01-19 08:00:00,1328.96,False
2021-01-19 09:00:00,1379.84,False
2021-01-19 10:00:00,1355.32,False
2021-01-19 11:00:00,1314.05,False
2021-01-19 12:00:00,1174.38,False
2021-01-19 13:00:00,1056.93,False
2021-01-19 14:00:00,1076.5,False
2021-01-19 15:00:00,1013.66,False
2021-01-19 16:00:00,1068.12,False
2021-01-19 17:00:00,1073.84,False
2021-01-19 18:00:00,1080.76,False
2021-01-19 19:00:00,1090.72,False
2021-01-19 20:00:00,1093.24,False
2021-01-19 21:00:00,1008.1,False
2021-01-19 22:00:00,826.99,False
2021-01-19 23:00:00,699.75,False
2021-01-20 00:00:00,618.64,False
2021-01-20 01:00:00,498.01,False
2021-01-20 02:00:00,536.55,False
2021-01-20 03:00:00,600.26,False
2021-01-20 04:00:00,745.8,False
2021-01-20 05:00:00,883.74,False
2021-01-20 06:00:00,1038.7,False
2021-01-20 07:00:00,1175.06,False
2021-01-20 08:00:00,1302.88,False
2021-01-20 09:00:00,957.98,True
2021-01-20 10:00:00,1337.42,False
2021-01-20 11:00:00,1334.31,False
2021-01-20 12:00:00,1219.6,False
2021-01-20 13:00:00,1074.14,False
2021-01-20 14:00:00,1056.67,False
2021-01-20 15:00:00,1013.16,False
2021-01-20 16:00:00,1027.92,False
2021-01-20 17:00:00,1069.66,False
2021-01-20 18:00:00,1105.03,False
2021-01-20 19:00:00,1071.85,False
2021-01-20 20:00:00,1068.38,False
2021-01-20 21:00:00,913.29,False
2021-01-20 22:00:00,826.86,False
2021-01-20 23:00:00,774.64,False
2021-01-21 00:00:00,594.8,False
2021-01-21 01:00:00,568.13,False
2021-01-21 02:00:00,531.06,False
2021-01-21 03:00:00,620.21,False
2021-01-21 04:00:00,736.43,False
2021-01-21 05:00:00,905.38,False
2021-01-21 06:00:00,1064.76,False
2021-01-21 07:00:00,1251.91,False
2021-01-21 08:00:00,1312.61,False
2021-01-21 09:00:00,1393.46,False
2021-01-21 10:00:00,1380.53,False
2021-01-21 11:00:00,1288.94,False
2021-01-21 12:00:00,1179.59,False
2021-01-21 13:00:00,1118.37,False
2021-01-21 14:00:00,1038.73,False
2021-01-21 15:00:00,1055.19,False
2021-01-21 16:00:00,983.26,False
2021-01-21 17:00:00,1055.78,False
2021-01-21 18:00:00,1028.49,False
2021-01-21 19:00:00,1038.92,False
2021-01-21 20:00:00,1079.14,False
2021-01-21 21:00:00,976.16,False
2021-01-21 22:00:00,806.84,False
2021-01-21 23:00:00,653.39,False
2021-01-22 00:00:00,500.91,False
2021-01-22 01:00:00,510.57,False
2021-01-22 02:00:00,602.67,False
2021-01-22 03:00:00,617.58,False
2021-01-22 04:00:00,723.08,False
2021-01-22 05:00:00,926.18,False
2021-01-22 06:00:00,1043.05,False
2021-01-22 07:00:00,1231.82,False
2021-01-22 08:00:00,1342.88,False
2021-01-22 09:00:00,1372.65,False
2021-01-22 10:00:00,1373.44,False
2021-01-22 11:00:00,1290.03,False
2021-01-22 12:00:00,1209.97,False
2021-01-22 13:00:00,685.85,True
2021-01-22 14:00:00,1076.67,False
2021-01-22 15:00:00,1077.73,False
2021-01-22 16:00:00,1010.84,False
2021-01-22 17:00:00,1040.96,False
2021-01-22 18:00:00,1130.03,False
2021-01-22 19:00:00,1079.78,False
2021-01-22 20:00:00,1082.08,False
2021-01-22 21:00:00,937.77,False
2021-01-22 22:00:00,873.82,False
2021-01-22 23:00:00,704.15,False
2021-01-23 00:00:00,519.33,False
2021-01-23 01:00:00,495.54,False
2021-01-23 02:00:00,440.93,False
2021-01-23 03:00:00,498.03,False
2021-01-23 04:00:00,648.15,False
2021-01-23 05:00:00,847.53,False
2021-01-23 06:00:00,964.64,False
2021-01-23 07:00:00,1181.6,False
2021-01-23 08:00:00,1245.46,False
2021-01-23 09:00:00,1331.4,False
2021-01-23 10:00:00,1199.62,False
2021-01-23 11:00:00,1177.82,False
2021-01-23 12:00:00,1061.05,False
2021-01-23 13:00:00,1003.44,False
2021-01-23 14:00:00,978.9,False
2021-01-23 15:00:00,945.22,False
2021-01-23 16:00:00,954.07,False
2021-01-23 17:00:00,984.55,False
2021-01-23 18:00:00,1017.78,False
2021-01-23 19:00:00,976.99,False
2021-01-23 20:00:00,982.9,False
2021-01-23 21:00:00,892.65,False
2021-01-23 22:00:00,763.45,False
2021-01-23 23:00:00,638.63,False
2021-01-24 00:00:00,522.19,False
2021-01-24 01:00:00,511.37,False
2021-01-24 02:00:00,450.89,False
2021-01-24 03:00:00,518.77,False
2021-01-24 04:00:00,640.72,False
2021-01-24 05:00:00,804.71,False
2021-01-24 06:00:00,976.0,False
2021-01-24 07:00:00,1137.53,False
2021-01-24 08:00:00,1261.22,False
2021-01-24 09:00:00,1308.72,False
2021-01-24 10:00:00,1274.7,False
2021-01-24 11:00:00,1180.17,False
2021-01-24 12:00:00,1140.37,False
2021-01-24 13:00:00,1052.13,False
2021-01-24 14:00:00,968.4,False
2021-01-24 15:00:00,932.72,False
2021-01-24 16:00:00,979.84,False
2021-01-24 17:00:00,996.68,False
2021-01-24 18:00:00,969.96,False
2021-01-24 19:00:00,1006.93,False
2021-01-24 20:00:00,971.27,False
2021-01-24 21:00:00,847.5,False
2021-01-24 22:00:00,759.31,False
2021-01-24 23:00:00,580.01,False
2021-01-25 00:00:00,635.09,False
2021-01-25 01:00:00,569.47,False
2021-01-25 02:00:00,527.64,False
2021-01-25 03:00:00,620.59,False
2021-01-25 04:00:00,672.73,False
2021-01-25 05:00:00,882.7,False
2021-01-25 06:00:00,1086.23,False
2021-01-25 07:00:00,1213.73,False
2021-01-25 08:00:00,1366.48,False
2021-01-25 09:00:00,1440.31,False
2021-01-25 10:00:00,1319.57,False
2021-01-25 11:00:00,1259.72,False
2021-01-25 12:00:00,1202.14,False
2021-01-25 13:00:00,1159.99,False
2021-01-25 14:00:00,1018.22,False
2021-01-25 15:00:00,1041.49,False
2021-01-25 16:00:00,1099.74,False
2021-01-25 17:00:00,1023.2,False
2021-01-25 18:00:00,1056.68,False
2021-01-25 19:00:00,1077.97,False
2021-01-25 20:00:00,1029.5,False
2021-01-25 21:00:00,980.58,False
2021-01-25 22:00:00,842.57,False
2021-01-25 23:00:00,652.11,False
2021-01-26 00:00:00,612.16,False
2021-01-26 01:00:00,516.4,False
2021-01-26 02:00:00,575.14,False
2021-01-26 03:00:00,592.55,False
2021-01-26 04:00:00,727.63,False
2021-01-26 05:00:00,935.32,False
2021-01-26 06:00:00,1119.62,False
2021-01-26 07:00:00,1261.04,False
2021-01-26 08:00:00,1296.18,False
2021-01-26 09:00:00,1398.23,False
2021-01-26 10:00:00,1325.54,False
2021-01-26 11:00:00,1293.6,False
2021-01-26 12:00:00,1154.06,False
2021-01-26 13:00:00,1126.74,False
2021-01-26 14:00:00,1032.39,False
2021-01-26 15:00:00,997.24,False
2021-01-26 16:00:00,1068.21,False
2021-01-26 17:00:00,1081.69,False
2021-01-26 18:00:00,1078.39,False
2021-01-26 19:00:00,1135.91,False
2021-01-26 20:00:00,1033.6,False
2021-01-26 21:00:00,958.86,False
2021-01-26 22:00:00,845.09,False
2021-01-26 23:00:00,688.47,False
2021-01-27 00:00:00,612.52,False
2021-01-27 01:00:00,519.4,False
2021-01-27 02:00:00,526.24,False
2021-01-27 03:00:00,653.94,False
2021-01-27 04:00:00,717.19,False
2021-01-27 05:00:00,848.38,False
2021-01-27 06:00:00,1146.75,False
2021-01-27 07:00:00,1325.76,False
2021-01-27 08:00:00,1336.27,False
2021-01-27 09:00:00,1325.67,False
2021-01-27 10:00:00,1348.93,False
2021-01-27 11:00:00,1279.64,False
2021-01-27 12:00:00,1192.76,False
2021-01-27 13:00:00,1081.63,False
2021-01-27 14:00:00,1075.66,False
2021-01-27 15:00:00,1053.13,False
2021-01-27 16:00:00,1003.64,False
2021-01-27 17:00:00,1097.1,False
2021-01-27 18:00:00,1160.07,False
2021-01-27 19:00:00,1099.21,False
2021-01-27 20:00:00,1038.38,False
2021-01-27 21:00:00,955.32,False
2021-01-27 22:00:00,857.16,False
2021-01-27 23:00:00,656.82,False
2021-01-28 00:00:00,604.99,False
2021-01-28 01:00:00,525.36,False
2021-01-28 02:00:00,595.69,False
2021-01-28 03:00:00,609.51,False
2021-01-28 04:00:00,800.11,False
2021-01-28 05:00:00,889.32,False
2021-01-28 06:00:00,1117.71,False
2021-01-28 07:00:00,1260.53,False
2021-01-28 08:00:00,1324.03,False
2021-01-28 09:00:00,1390.76,False
2021-01-28 10:00:00,1396.29,False
2021-01-28 11:00:00,1280.18,False
2021-01-28 12:00:00,1149.36,False
2021-01-28 13:00:00,1116.17,False
2021-01-28 14:00:00,1032.87,False
2021-01-28 15:00:00,1028.8,False
2021-01-28 16:00:00,1047.7,False
2021-01-28 17:00:00,1026.63,False
2021-01-28 18:00:00,1051.69,False
2021-01-28 19:00:00,1110.18,False
2021-01-28 20:00:00,1034.49,False
2021-01-28 21:00:00,884.3,False
2021-01-28 22:00:00,863.92,False
2021-01-28 23:00:00,718.58,False
2021-01-29 00:00:00,580.29,False
2021-01-29 01:00:00,499.23,False
2021-01-29 02:00:00,566.99,False
2021-01-29 03:00:00,626.87,False
2021-01-29 04:00:00,823.21,False
2021-01-29 05:00:00,936.7,False
2021-01-29 06:00:00,1713.37,True
2021-01-29 07:00:00,1247.59,False
2021-01-29 08:00:00,1376.26,False
2021-01-29 09:00:00,1405.85,False
2021-01-29 10:00:00,1399.13,False
2021-01-29 11:00:00,1275.91,False
2021-01-29 12:00:00,1188.72,False
2021-01-29 13:00:00,1103.98,False
2021-01-29 14:00:00,1085.32,False
2021-01-29 15:00:00,1085.67,False
2021-01-29 16:00:00,1038.04,False
2021-01-29 17:00:00,1066.71,False
2021-01-29 18:00:00,1111.23,False
2021-01-29 19:00:00,1090.0,False
2021-01-29 20:00:00,1080.38,False
2021-01-29 21:00:00,895.35,False
2021-01-29 22:00:00,817.23,False
2021-01-29 23:00:00,688.59,False
2021-01-30 00:00:00,453.74,False
2021-01-30 01:00:00,431.46,False
2021-01-30 02:00:00,436.1,False
2021-01-30 03:00:00,532.0,False
2021-01-30 04:00:00,706.76,False
2021-01-30 05:00:00,838.38,False
2021-01-30 06:00:00,992.46,False
2021-01-30 07:00:00,1172.53,False
2021-01-30 08:00:00,1304.87,False
2021-01-30 09:00:00,1279.46,False
2021-01-30 10:00:00,1255.9,False
2021-01-30 11:00:00,1229.95,False
2021-01-30 12:00:00,1116.77,False
2021-01-30 13:00:00,1059.42,False
2021-01-30 14:00:00,982.83,False
2021-01-30 15:00:00,983.41,False
2021-01-30 16:00:00,942.39,False
2021-01-30 17:00:00,1000.73,False
2021-01-30 18:00:00,1017.13,False
